file;method;flaw
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_11.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_12.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_14.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_15.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_16.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_17.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_21.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_31.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_41.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_42.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_45.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_45.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_51b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_52c.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_53d.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_54e.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_61a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_66b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_67b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_67b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_68b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_68b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_71b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_72b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_73b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_74b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_75b.java;badSink;CWE502
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_75b.java;goodG2BSink;CWE502
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_75b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_75b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_81_bad.java;action;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_81_goodG2B.java;action;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_01.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_02.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_03.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_04.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_05.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_06.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_07.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_08.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_09.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_10.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_11.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_12.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_14.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_15.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_16.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_17.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_21.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_22a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_31.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_41.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_42.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_45.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_45.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_51b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_52c.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_53d.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_54e.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_61a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_66b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_67b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_67b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_68b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_68b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_71b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_72b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_73b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_74b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_75b.java;badSink;CWE502
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_75b.java;goodG2BSink;CWE502
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_75b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_75b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_81_bad.java;action;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_81_goodG2B.java;action;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_01.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_02.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_03.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_04.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_05.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_06.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_07.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_08.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_09.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_10.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_11.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_12.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_14.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_15.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_16.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_17.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_21.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_22a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_31.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_41.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_42.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_45.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_45.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_51b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_52c.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_53d.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_54e.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_61a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_66b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_67b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_67b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_68b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_68b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_71b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_72b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_73b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_74b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75b.java;badSink;CWE502
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75b.java;goodG2BSink;CWE502
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_75b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_81_bad.java;action;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_01.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_01.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_02.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_02.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_03.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_03.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_04.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_04.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_05.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_05.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_06.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_06.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_07.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_07.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_08.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_08.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_09.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_09.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_10.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_10.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_11.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_11.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_12.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_12.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_13.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_13.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_14.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_14.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_15.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_15.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_16.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_16.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_17.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_17.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_21.java;bad_source;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_21.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_22a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_22b.java;badSource;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_31.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_31.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_41.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_41.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_42.java;badSource;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_42.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_45.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_45.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_45.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_51a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_51b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_52a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_52c.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_53a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_53d.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_54a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_54e.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_61a.java;bad;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_61b.java;badSource;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_66a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_66b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_67a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_67b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_67b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_68a.java;bad;CWE311
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_68b.java;badSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_68b.java;goodG2BSink;CWE79
src/testcases/CWE81_XSS_Error_Message/CWE81_XSS_Error_Message__Servlet_listen_tcp_71a.java;bad;CWE311
